SorghumGene,Ortholog
Sobic.002G210200,Zm00001eb099910
Sobic.002G210500,Zm00001eb099930
Sobic.002G210700,Zm00001eb099940
Sobic.002G211900,Zm00001eb099970
Sobic.002G213200,Zm00001eb099990
Sobic.002G213500,Zm00001eb100000
Sobic.002G213600,Zm00001eb100010
Sobic.002G214300,Zm00001eb100050
Sobic.002G215000,Zm00001eb100140
Sobic.002G214800,Zm00001eb100130
Sobic.002G215100,Zm00001eb100160
Sobic.002G215200,Zm00001eb100170
Sobic.002G216100,Zm00001eb100210
Sobic.002G216200,Zm00001eb100220
Sobic.002G216400,Zm00001eb100220
Sobic.002G216500,Zm00001eb100220
Sobic.002G217200,Zm00001eb100260
Sobic.002G218300,Zm00001eb100300
Sobic.002G218600,Zm00001eb100340
Sobic.002G218700,Zm00001eb100350
Sobic.002G219300,Zm00001eb100360
Sobic.002G224500,Zm00001eb100380
Sobic.002G224200,Zm00001eb100410
Sobic.002G224000,Zm00001eb100420
Sobic.002G223800,Zm00001eb100440
Sobic.002G223700,Zm00001eb100450
Sobic.002G223000,Zm00001eb100540
Sobic.002G222400,Zm00001eb100600
Sobic.002G222300,Zm00001eb100610
Sobic.002G221800,Zm00001eb100630
Sobic.002G221400,Zm00001eb100660
Sobic.002G221500,Zm00001eb100650
Sobic.002G225000,Zm00001eb100720
Sobic.002G225100,Zm00001eb100750
Sobic.002G225400,Zm00001eb100780
Sobic.002G225700,Zm00001eb100800
Sobic.002G225800,Zm00001eb100810
Sobic.002G226400,Zm00001eb100840
Sobic.002G226500,Zm00001eb100860
Sobic.002G227200,Zm00001eb100890
Sobic.002G227300,Zm00001eb100900
Sobic.002G227700,Zm00001eb100930
Sobic.002G228400,Zm00001eb100930
Sobic.002G227900,Zm00001eb100930
Sobic.002G228500,Zm00001eb100960
Sobic.002G228700,Zm00001eb100970
Sobic.002G228900,Zm00001eb100980
Sobic.002G229300,Zm00001eb100990
Sobic.002G229400,Zm00001eb100990
Sobic.002G230000,Zm00001eb101040
Sobic.002G230100,Zm00001eb101050
Sobic.002G230800,Zm00001eb101100
Sobic.002G230600,Zm00001eb101090
Sobic.002G230900,Zm00001eb101120
Sobic.002G231100,Zm00001eb101130
Sobic.002G231800,Zm00001eb101160
Sobic.002G232800,Zm00001eb101180
Sobic.002G232900,Zm00001eb101190
Sobic.002G233000,Zm00001eb101200
Sobic.002G233100,Zm00001eb101220
Sobic.002G233600,Zm00001eb101250
Sobic.002G233700,Zm00001eb101270
Sobic.002G233800,Zm00001eb101280
Sobic.002G233900,Zm00001eb101310
Sobic.002G234600,Zm00001eb101320
Sobic.002G234700,Zm00001eb101330
Sobic.002G235300,Zm00001eb101340
Sobic.002G235500,Zm00001eb101350
Sobic.002G235700,Zm00001eb101360
Sobic.002G235800,Zm00001eb101370
Sobic.002G235900,Zm00001eb101380
Sobic.002G236600,Zm00001eb101420
Sobic.002G236200,Zm00001eb101410
Sobic.002G238500,Zm00001eb101480
Sobic.002G241100,Zm00001eb101530
Sobic.002G239300,Zm00001eb101520
Sobic.002G241500,Zm00001eb101630
Sobic.002G241700,Zm00001eb101640
Sobic.002G242200,Zm00001eb101670
Sobic.002G242300,Zm00001eb101680
Sobic.002G242400,Zm00001eb101690
Sobic.002G242500,Zm00001eb101700
Sobic.002G242600,Zm00001eb101710
Sobic.002G243200,Zm00001eb101750
Sobic.002G243500,Zm00001eb101750
Sobic.002G245000,Zm00001eb101780
Sobic.002G244300,Zm00001eb101760
Sobic.002G245900,Zm00001eb101850
Sobic.002G246500,Zm00001eb101860
Sobic.002G246900,Zm00001eb101890
Sobic.002G247100,Zm00001eb101900
Sobic.002G247800,Zm00001eb101920
Sobic.002G248400,Zm00001eb101940
Sobic.002G248700,Zm00001eb101950
Sobic.002G249800,Zm00001eb101990
Sobic.002G250100,Zm00001eb102000
Sobic.002G250200,Zm00001eb102000
Sobic.002G250000,Zm00001eb102000
Sobic.002G250400,Zm00001eb102030
Sobic.002G251300,Zm00001eb102080
Sobic.002G252700,Zm00001eb102130
Sobic.002G252800,Zm00001eb102140
Sobic.002G252900,Zm00001eb102150
Sobic.002G253000,Zm00001eb102160
Sobic.002G253600,Zm00001eb102180
Sobic.002G253900,Zm00001eb102200
Sobic.002G254200,Zm00001eb102210
Sobic.002G254500,Zm00001eb102230
Sobic.002G254700,Zm00001eb102240
Sobic.002G255100,Zm00001eb102250
Sobic.002G255300,Zm00001eb102250
Sobic.002G255700,Zm00001eb102290
Sobic.002G256000,Zm00001eb102290
Sobic.002G256300,Zm00001eb102300
Sobic.002G256400,Zm00001eb102310
Sobic.002G257001,Zm00001eb102370
Sobic.002G258000,Zm00001eb102450
Sobic.002G258400,Zm00001eb102480
Sobic.002G258800,Zm00001eb102500
Sobic.002G259000,Zm00001eb102500
Sobic.002G258900,Zm00001eb102510
Sobic.002G259100,Zm00001eb102510
Sobic.002G259400,Zm00001eb102520
Sobic.002G259700,Zm00001eb102550
Sobic.002G259800,Zm00001eb102560
Sobic.002G260600,Zm00001eb102580
Sobic.002G261900,Zm00001eb102600
Sobic.002G262500,Zm00001eb102650
Sobic.002G263800,Zm00001eb102760
Sobic.002G264000,Zm00001eb102770
Sobic.002G264100,Zm00001eb102780
Sobic.002G264300,Zm00001eb102790
Sobic.002G266000,Zm00001eb102920
Sobic.002G267000,Zm00001eb102950
Sobic.002G267100,Zm00001eb102950
Sobic.002G267500,Zm00001eb102970
Sobic.002G267600,Zm00001eb102980
Sobic.002G267700,Zm00001eb103000
Sobic.002G268100,Zm00001eb103030
Sobic.002G267900,Zm00001eb103020
Sobic.002G268900,Zm00001eb103090
Sobic.002G269300,Zm00001eb103110
Sobic.002G269500,Zm00001eb103110
Sobic.002G269400,Zm00001eb103110
Sobic.002G269100,Zm00001eb103100
Sobic.002G269032,Zm00001eb103100
Sobic.002G270000,Zm00001eb103150
Sobic.002G272600,Zm00001eb103300
Sobic.002G273100,Zm00001eb103340
Sobic.002G272900,Zm00001eb103330
Sobic.002G273200,Zm00001eb103350
Sobic.002G273600,Zm00001eb103390
Sobic.002G273700,Zm00001eb103390
Sobic.002G273800,Zm00001eb103390
Sobic.002G273900,Zm00001eb103400
Sobic.002G274000,Zm00001eb103410
Sobic.002G274400,Zm00001eb103420
Sobic.002G274500,Zm00001eb103460
Sobic.002G275000,Zm00001eb103460
Sobic.002G274800,Zm00001eb103480
Sobic.002G276500,Zm00001eb103550
Sobic.002G276800,Zm00001eb103560
Sobic.002G276900,Zm00001eb103570
Sobic.002G277100,Zm00001eb103580
Sobic.002G279000,Zm00001eb103720
Sobic.002G279500,Zm00001eb103760
Sobic.002G279700,Zm00001eb103800
Sobic.002G279900,Zm00001eb103810
Sobic.002G280600,Zm00001eb103820
Sobic.002G281200,Zm00001eb103840
Sobic.002G282200,Zm00001eb103960
Sobic.002G282300,Zm00001eb103980
Sobic.002G282500,Zm00001eb103990
Sobic.002G283300,Zm00001eb104040
Sobic.002G284100,Zm00001eb104060
Sobic.002G284200,Zm00001eb104070
Sobic.002G284400,Zm00001eb104070
Sobic.002G285800,Zm00001eb104160
Sobic.002G285950,Zm00001eb104160
Sobic.002G284701,Zm00001eb104160
Sobic.002G284901,Zm00001eb104160
Sobic.002G285101,Zm00001eb104160
Sobic.002G285600,Zm00001eb104160
Sobic.002G286200,Zm00001eb104210
Sobic.002G286900,Zm00001eb104220
Sobic.002G287400,Zm00001eb104260
Sobic.002G287500,Zm00001eb104270
Sobic.002G288000,Zm00001eb104280
Sobic.002G289900,Zm00001eb104300
Sobic.002G288800,Zm00001eb104300
Sobic.002G289400,Zm00001eb104300
Sobic.002G289500,Zm00001eb104300
Sobic.002G289601,Zm00001eb104300
Sobic.002G289800,Zm00001eb104350
Sobic.002G291300,Zm00001eb104410
Sobic.002G291400,Zm00001eb104420
Sobic.002G293400,Zm00001eb104520
Sobic.002G293600,Zm00001eb104530
Sobic.002G293700,Zm00001eb104540
Sobic.002G294000,Zm00001eb104570
Sobic.002G294200,Zm00001eb104590
Sobic.002G294500,Zm00001eb104610
Sobic.002G295300,Zm00001eb104650
Sobic.002G295700,Zm00001eb104660
Sobic.002G296900,Zm00001eb104710
Sobic.002G297100,Zm00001eb104740
Sobic.002G297600,Zm00001eb104760
Sobic.002G297800,Zm00001eb104790
Sobic.002G297700,Zm00001eb104780
Sobic.002G299000,Zm00001eb104810
Sobic.002G299200,Zm00001eb104820
Sobic.002G299300,Zm00001eb104830
Sobic.002G299600,Zm00001eb104850
Sobic.002G299800,Zm00001eb104870
Sobic.002G300000,Zm00001eb104880
Sobic.002G300300,Zm00001eb104900
Sobic.002G301000,Zm00001eb104970
Sobic.002G303500,Zm00001eb105010
Sobic.002G303700,Zm00001eb105030
Sobic.002G304200,Zm00001eb105050
Sobic.002G304700,Zm00001eb105090
Sobic.002G304900,Zm00001eb105120
Sobic.002G305900,Zm00001eb105220
Sobic.002G306300,Zm00001eb105290
Sobic.002G306400,Zm00001eb105300
Sobic.002G306600,Zm00001eb105310
Sobic.002G308000,Zm00001eb105390
Sobic.002G307700,Zm00001eb105350
Sobic.002G306700,Zm00001eb105340
Sobic.002G308200,Zm00001eb105400
Sobic.002G308300,Zm00001eb105410
Sobic.002G308800,Zm00001eb105490
Sobic.002G309700,Zm00001eb105550
Sobic.002G310400,Zm00001eb105570
Sobic.002G310500,Zm00001eb105570
Sobic.002G310900,Zm00001eb105590
Sobic.002G312700,Zm00001eb105670
Sobic.002G313400,Zm00001eb105730
Sobic.002G313600,Zm00001eb105750
Sobic.002G313800,Zm00001eb105770
Sobic.002G314000,Zm00001eb105780
Sobic.002G314100,Zm00001eb105780
Sobic.002G314300,Zm00001eb105800
Sobic.002G314400,Zm00001eb105810
Sobic.002G314700,Zm00001eb105820
Sobic.002G315200,Zm00001eb105830
Sobic.002G315400,Zm00001eb105840
Sobic.002G316900,Zm00001eb105870
Sobic.002G317100,Zm00001eb105880
Sobic.002G317300,Zm00001eb105890
Sobic.002G317500,Zm00001eb105950
Sobic.002G317700,Zm00001eb105960
Sobic.002G317800,Zm00001eb105960
Sobic.002G318300,Zm00001eb106020
Sobic.002G318600,Zm00001eb106040
Sobic.002G318800,Zm00001eb106050
Sobic.002G319200,Zm00001eb106060
Sobic.002G320100,Zm00001eb106080
Sobic.002G320600,Zm00001eb106100
Sobic.002G321400,Zm00001eb106130
Sobic.002G321500,Zm00001eb106140
Sobic.002G321800,Zm00001eb106150
Sobic.002G322000,Zm00001eb106160
Sobic.002G322400,Zm00001eb106180
Sobic.002G322600,Zm00001eb106210
Sobic.002G323000,Zm00001eb106230
Sobic.002G324400,Zm00001eb106240
Sobic.002G324500,Zm00001eb106240
Sobic.002G324700,Zm00001eb106240
Sobic.002G324801,Zm00001eb106250
Sobic.002G325200,Zm00001eb106290
Sobic.002G326100,Zm00001eb106310
Sobic.002G326200,Zm00001eb106320
Sobic.002G326300,Zm00001eb106340
Sobic.002G326400,Zm00001eb106340
Sobic.002G327800,Zm00001eb106380
Sobic.002G328400,Zm00001eb106380
Sobic.002G328900,Zm00001eb106380
Sobic.002G327700,Zm00001eb106380
Sobic.002G327201,Zm00001eb106370
Sobic.002G329400,Zm00001eb106420
Sobic.002G327900,Zm00001eb106410
Sobic.002G328200,Zm00001eb106410
Sobic.002G328300,Zm00001eb106410
Sobic.002G328600,Zm00001eb106410
Sobic.002G330100,Zm00001eb106470
Sobic.002G330000,Zm00001eb106460
Sobic.002G329900,Zm00001eb106450
Sobic.002G330800,Zm00001eb106510
Sobic.002G331300,Zm00001eb106530
Sobic.002G332100,Zm00001eb106580
Sobic.002G332400,Zm00001eb106590
Sobic.002G333100,Zm00001eb106640
Sobic.002G333600,Zm00001eb106650
Sobic.002G334000,Zm00001eb106670
Sobic.002G334100,Zm00001eb106670
Sobic.002G334200,Zm00001eb106670
Sobic.002G334500,Zm00001eb106670
Sobic.002G337300,Zm00001eb106740
Sobic.002G337700,Zm00001eb106770
Sobic.002G337800,Zm00001eb106790
Sobic.002G340700,Zm00001eb107010
Sobic.002G341500,Zm00001eb107080
Sobic.002G341600,Zm00001eb107090
Sobic.002G341700,Zm00001eb107100
Sobic.002G341800,Zm00001eb107110
Sobic.002G342100,Zm00001eb107140
Sobic.002G342200,Zm00001eb107150
Sobic.002G342700,Zm00001eb107160
Sobic.002G343300,Zm00001eb107170
Sobic.002G343400,Zm00001eb107180
Sobic.002G343500,Zm00001eb107190
Sobic.002G344600,Zm00001eb107220
Sobic.002G345100,Zm00001eb107240
Sobic.002G346200,Zm00001eb107250
Sobic.002G347500,Zm00001eb107360
Sobic.002G347300,Zm00001eb107350
Sobic.002G347900,Zm00001eb107370
Sobic.002G348000,Zm00001eb107400
Sobic.002G348400,Zm00001eb107420
Sobic.002G348500,Zm00001eb107430
Sobic.002G350400,Zm00001eb107490
Sobic.002G350500,Zm00001eb107500
Sobic.002G351600,Zm00001eb107520
Sobic.002G351700,Zm00001eb107530
Sobic.002G352000,Zm00001eb107550
Sobic.002G352100,Zm00001eb107560
Sobic.002G352200,Zm00001eb107590
Sobic.002G352301,Zm00001eb107600
Sobic.002G352501,Zm00001eb107610
Sobic.002G352700,Zm00001eb107620
Sobic.002G353000,Zm00001eb107660
Sobic.002G353800,Zm00001eb107800
Sobic.002G353900,Zm00001eb107810
Sobic.002G354100,Zm00001eb107810
Sobic.002G354200,Zm00001eb107810
Sobic.002G354000,Zm00001eb107810
Sobic.002G354501,Zm00001eb107890
Sobic.002G354600,Zm00001eb107900
Sobic.002G354900,Zm00001eb107910
Sobic.002G355000,Zm00001eb107920
Sobic.002G355300,Zm00001eb107930
Sobic.002G356500,Zm00001eb108040
Sobic.002G356400,Zm00001eb108030
Sobic.002G356101,Zm00001eb107990
Sobic.002G357800,Zm00001eb108090
Sobic.002G357900,Zm00001eb108100
Sobic.002G358400,Zm00001eb108120
Sobic.002G359100,Zm00001eb108180
Sobic.002G359200,Zm00001eb108190
Sobic.002G359300,Zm00001eb108210
Sobic.002G359400,Zm00001eb108220
Sobic.002G359600,Zm00001eb108230
Sobic.002G360000,Zm00001eb108270
Sobic.002G359800,Zm00001eb108250
Sobic.002G360500,Zm00001eb108290
Sobic.002G361500,Zm00001eb108330
Sobic.002G361600,Zm00001eb108340
Sobic.002G361900,Zm00001eb108360
Sobic.002G362900,Zm00001eb108400
Sobic.002G363100,Zm00001eb108410
Sobic.002G363600,Zm00001eb108420
Sobic.002G364100,Zm00001eb108450
Sobic.002G364301,Zm00001eb108450
Sobic.002G364500,Zm00001eb108450
Sobic.002G364600,Zm00001eb108450
Sobic.002G365550,Zm00001eb108510
Sobic.002G365500,Zm00001eb108510
Sobic.002G365600,Zm00001eb108510
Sobic.002G365801,Zm00001eb108510
Sobic.002G370400,Zm00001eb108720
Sobic.002G369800,Zm00001eb108760
Sobic.002G368901,Zm00001eb108780
Sobic.002G368800,Zm00001eb108790
Sobic.002G368600,Zm00001eb108800
Sobic.002G368400,Zm00001eb108820
Sobic.002G367800,Zm00001eb108830
Sobic.002G367400,Zm00001eb108850
Sobic.002G367300,Zm00001eb108890
Sobic.002G370600,Zm00001eb108910
Sobic.002G370800,Zm00001eb108930
Sobic.002G370900,Zm00001eb108940
Sobic.002G371300,Zm00001eb108960
Sobic.002G372200,Zm00001eb108970
Sobic.002G372500,Zm00001eb109040
Sobic.002G372600,Zm00001eb109040
Sobic.002G373100,Zm00001eb109110
Sobic.002G373200,Zm00001eb109110
Sobic.002G374100,Zm00001eb109190
Sobic.002G374400,Zm00001eb109270
Sobic.002G374500,Zm00001eb109280
Sobic.002G374600,Zm00001eb109290
Sobic.002G374650,Zm00001eb109300
Sobic.002G374700,Zm00001eb109300
Sobic.002G375000,Zm00001eb109300
Sobic.002G374900,Zm00001eb109330
Sobic.002G375100,Zm00001eb109330
Sobic.002G375200,Zm00001eb109340
Sobic.002G375701,Zm00001eb109360
Sobic.002G375800,Zm00001eb109370
Sobic.002G377100,Zm00001eb109480
Sobic.002G377200,Zm00001eb109490
Sobic.002G378000,Zm00001eb109510
Sobic.002G378700,Zm00001eb109560
Sobic.002G379500,Zm00001eb109610
Sobic.002G379600,Zm00001eb109620
Sobic.002G379866,Zm00001eb109640
Sobic.002G380000,Zm00001eb109660
Sobic.002G380500,Zm00001eb109680
Sobic.002G380700,Zm00001eb109710
Sobic.002G381200,Zm00001eb109720
Sobic.002G381600,Zm00001eb109730
Sobic.002G381400,Zm00001eb109730
Sobic.002G381500,Zm00001eb109730
Sobic.002G382600,Zm00001eb109770
Sobic.002G383100,Zm00001eb109780
Sobic.002G383300,Zm00001eb109790
Sobic.002G383900,Zm00001eb109800
Sobic.002G384200,Zm00001eb109810
Sobic.002G384300,Zm00001eb109820
Sobic.002G392800,Zm00001eb109870
Sobic.002G392700,Zm00001eb109880
Sobic.002G392600,Zm00001eb109890
Sobic.002G392400,Zm00001eb109900
Sobic.002G391200,Zm00001eb109910
Sobic.002G392300,Zm00001eb109910
Sobic.002G392100,Zm00001eb109910
Sobic.002G392200,Zm00001eb109910
Sobic.002G391300,Zm00001eb109910
Sobic.002G391501,Zm00001eb109910
Sobic.002G392000,Zm00001eb109910
Sobic.002G391400,Zm00001eb109950
Sobic.002G391900,Zm00001eb109950
Sobic.002G391700,Zm00001eb109960
Sobic.002G390600,Zm00001eb109980
Sobic.002G390700,Zm00001eb109970
Sobic.002G389600,Zm00001eb110030
Sobic.002G388800,Zm00001eb110040
Sobic.002G388900,Zm00001eb110040
Sobic.002G389000,Zm00001eb110040
Sobic.002G389100,Zm00001eb110050
Sobic.002G387900,Zm00001eb110060
Sobic.002G386200,Zm00001eb110130
Sobic.002G393500,Zm00001eb110280
Sobic.002G393400,Zm00001eb110270
Sobic.002G395600,Zm00001eb110370
Sobic.002G396000,Zm00001eb110380
Sobic.002G394800,Zm00001eb110350
Sobic.002G396100,Zm00001eb110390
Sobic.002G396600,Zm00001eb110420
Sobic.002G396700,Zm00001eb110430
Sobic.002G397001,Zm00001eb110440
Sobic.002G397100,Zm00001eb110440
Sobic.002G397200,Zm00001eb110440
Sobic.002G397300,Zm00001eb110440
Sobic.002G397400,Zm00001eb110440
Sobic.002G398000,Zm00001eb110460
Sobic.002G398100,Zm00001eb110490
Sobic.002G398200,Zm00001eb110490
Sobic.002G398300,Zm00001eb110500
Sobic.002G398500,Zm00001eb110510
Sobic.002G398901,Zm00001eb110520
Sobic.002G399100,Zm00001eb110530
Sobic.002G399500,Zm00001eb110540
Sobic.002G400000,Zm00001eb110590
Sobic.002G400200,Zm00001eb110600
Sobic.002G400400,Zm00001eb110610
Sobic.002G401200,Zm00001eb110640
Sobic.002G401000,Zm00001eb110630
Sobic.002G400700,Zm00001eb110620
Sobic.002G401700,Zm00001eb110680
Sobic.002G402000,Zm00001eb110710
Sobic.002G402600,Zm00001eb110720
Sobic.002G403100,Zm00001eb110730
Sobic.002G403300,Zm00001eb110740
Sobic.002G403400,Zm00001eb110750
Sobic.002G404900,Zm00001eb110780
Sobic.002G405200,Zm00001eb110820
Sobic.002G405300,Zm00001eb110830
Sobic.002G405400,Zm00001eb110840
Sobic.002G405600,Zm00001eb110880
Sobic.002G406600,Zm00001eb110920
Sobic.002G408600,Zm00001eb110980
Sobic.002G408800,Zm00001eb111000
Sobic.002G409900,Zm00001eb111050
Sobic.002G411000,Zm00001eb111080
Sobic.002G411600,Zm00001eb111100
Sobic.002G412100,Zm00001eb111110
Sobic.002G412200,Zm00001eb111130
Sobic.002G412700,Zm00001eb111180
Sobic.002G413200,Zm00001eb111270
Sobic.002G413300,Zm00001eb111280
Sobic.002G413500,Zm00001eb111300
Sobic.002G413600,Zm00001eb111330
Sobic.002G414500,Zm00001eb111340
Sobic.002G414600,Zm00001eb111350
Sobic.002G415000,Zm00001eb111390
Sobic.002G415900,Zm00001eb111400
Sobic.002G416300,Zm00001eb111410
Sobic.002G416500,Zm00001eb111420
Sobic.002G416600,Zm00001eb111420
Sobic.002G416800,Zm00001eb111420
Sobic.002G416700,Zm00001eb111430
Sobic.002G417300,Zm00001eb111520
Sobic.002G417700,Zm00001eb111540
Sobic.002G417900,Zm00001eb111550
Sobic.002G418900,Zm00001eb111590
Sobic.002G419100,Zm00001eb111600
Sobic.002G419600,Zm00001eb111610
Sobic.002G419700,Zm00001eb111620
Sobic.002G420500,Zm00001eb111650
Sobic.002G420600,Zm00001eb111660
Sobic.002G422300,Zm00001eb111680
Sobic.002G422500,Zm00001eb111690
Sobic.002G422600,Zm00001eb111690
Sobic.002G423000,Zm00001eb111700
Sobic.002G423300,Zm00001eb111710
Sobic.002G423500,Zm00001eb111720
Sobic.002G423800,Zm00001eb111730
Sobic.002G424350,Zm00001eb111750
Sobic.002G424600,Zm00001eb111760
Sobic.002G425000,Zm00001eb111780
Sobic.002G425300,Zm00001eb111800
Sobic.002G426800,Zm00001eb111820
Sobic.002G427300,Zm00001eb111860
Sobic.002G427800,Zm00001eb111890
Sobic.002G429300,Zm00001eb111960
Sobic.002G429400,Zm00001eb111970
Sobic.002G430500,Zm00001eb111990
Sobic.002G430700,Zm00001eb112000
Sobic.002G430900,Zm00001eb112020
Sobic.002G431100,Zm00001eb112040
Sobic.005G091500,Zm00001eb112150
Sobic.005G091000,Zm00001eb112170
Sobic.005G089200,Zm00001eb112200
Sobic.005G089000,Zm00001eb112210
Sobic.005G088500,Zm00001eb112240
Sobic.005G087800,Zm00001eb112250
Sobic.005G087666,Zm00001eb112250
Sobic.005G087200,Zm00001eb112280
Sobic.005G086400,Zm00001eb112330
Sobic.005G085200,Zm00001eb112360
Sobic.005G085600,Zm00001eb112360
Sobic.005G086300,Zm00001eb112340
Sobic.005G084100,Zm00001eb112380
Sobic.005G084400,Zm00001eb112400
Sobic.005G082500,Zm00001eb112460
Sobic.005G082600,Zm00001eb112460
Sobic.005G082700,Zm00001eb112460
Sobic.005G082200,Zm00001eb112480
Sobic.005G082100,Zm00001eb112510
Sobic.005G079900,Zm00001eb112540
Sobic.005G079800,Zm00001eb112550
Sobic.005G073400,Zm00001eb112610
Sobic.005G072700,Zm00001eb112640
Sobic.005G072600,Zm00001eb112650
Sobic.002G272400,Zm00001eb103250
Sobic.002G271900,Zm00001eb103240
Sobic.002G271800,Zm00001eb103220
Sobic.002G271300,Zm00001eb103200
Sobic.002G270700,Zm00001eb103190
Sobic.002G270600,Zm00001eb103180
Sobic.002G270500,Zm00001eb103170
Sobic.005G115500,Zm00001eb112740
Sobic.005G117300,Zm00001eb112830
Sobic.005G120800,Zm00001eb112850
Sobic.005G120900,Zm00001eb112890
Sobic.005G121100,Zm00001eb112900
Sobic.005G121200,Zm00001eb112930
Sobic.005G121300,Zm00001eb112940
Sobic.005G121700,Zm00001eb112960
Sobic.005G121800,Zm00001eb112970
Sobic.005G127200,Zm00001eb112990
Sobic.005G125950,Zm00001eb113070
Sobic.005G126100,Zm00001eb113070
Sobic.005G126200,Zm00001eb113070
Sobic.005G123500,Zm00001eb113080
Sobic.005G122500,Zm00001eb113100
Sobic.005G122600,Zm00001eb113100
Sobic.005G130800,Zm00001eb113200
Sobic.005G131400,Zm00001eb113210
Sobic.005G131700,Zm00001eb113210
Sobic.005G131900,Zm00001eb113220
Sobic.005G132400,Zm00001eb113240
Sobic.005G132700,Zm00001eb113280
Sobic.005G134100,Zm00001eb113350
Sobic.005G134200,Zm00001eb113360
Sobic.005G134301,Zm00001eb113410
Sobic.005G134400,Zm00001eb113410
Sobic.005G135000,Zm00001eb113410
Sobic.005G135400,Zm00001eb113410
Sobic.005G134700,Zm00001eb113410
Sobic.005G134900,Zm00001eb113410
Sobic.005G138600,Zm00001eb113530
Sobic.005G138800,Zm00001eb113550
Sobic.005G138900,Zm00001eb113570
Sobic.005G139075,Zm00001eb113580
Sobic.005G139700,Zm00001eb113590
Sobic.005G143400,Zm00001eb113710
Sobic.005G144300,Zm00001eb113740
Sobic.005G146000,Zm00001eb113770
Sobic.005G145300,Zm00001eb113780
Sobic.005G146800,Zm00001eb113820
Sobic.005G148900,Zm00001eb113850
Sobic.005G149400,Zm00001eb113870
Sobic.005G151700,Zm00001eb113940
Sobic.005G150900,Zm00001eb113950
Sobic.005G152000,Zm00001eb113920
Sobic.005G152100,Zm00001eb113920
Sobic.005G152200,Zm00001eb113920
Sobic.005G152800,Zm00001eb113920
Sobic.005G153800,Zm00001eb114020
Sobic.005G154800,Zm00001eb114060
Sobic.005G155100,Zm00001eb114060
Sobic.005G156000,Zm00001eb114090
Sobic.005G155200,Zm00001eb114080
Sobic.005G156500,Zm00001eb114130
Sobic.005G156600,Zm00001eb114130
Sobic.005G156800,Zm00001eb114130
Sobic.005G160100,Zm00001eb114240
Sobic.005G160500,Zm00001eb114270
Sobic.005G160900,Zm00001eb114280
Sobic.005G162600,Zm00001eb114310
Sobic.005G163700,Zm00001eb114320
Sobic.005G164000,Zm00001eb114330
Sobic.005G165201,Zm00001eb114370
Sobic.005G165400,Zm00001eb114370
Sobic.005G165500,Zm00001eb114370
Sobic.005G167300,Zm00001eb114430
Sobic.005G168200,Zm00001eb114700
Sobic.005G168500,Zm00001eb114760
Sobic.005G169500,Zm00001eb114770
Sobic.005G176700,Zm00001eb114950
Sobic.005G178300,Zm00001eb114970
Sobic.005G178100,Zm00001eb114990
Sobic.005G179300,Zm00001eb115000
Sobic.005G196900,Zm00001eb115250
Sobic.005G197300,Zm00001eb115290
Sobic.005G198200,Zm00001eb115300
Sobic.005G198100,Zm00001eb115340
Sobic.005G198000,Zm00001eb115370
Sobic.005G198400,Zm00001eb115380
Sobic.005G198500,Zm00001eb115390
Sobic.005G199000,Zm00001eb115400
Sobic.005G199050,Zm00001eb115400
Sobic.005G199101,Zm00001eb115400
Sobic.005G199400,Zm00001eb115490
Sobic.005G204400,Zm00001eb115680
Sobic.005G204500,Zm00001eb115720
Sobic.005G202500,Zm00001eb115750
Sobic.005G202600,Zm00001eb115750
Sobic.005G202700,Zm00001eb115750
Sobic.005G203000,Zm00001eb115750
Sobic.005G203300,Zm00001eb115750
Sobic.005G203100,Zm00001eb115750
Sobic.005G203150,Zm00001eb115750
Sobic.005G208600,Zm00001eb115900
Sobic.005G208700,Zm00001eb115900
Sobic.005G208801,Zm00001eb115900
Sobic.005G208900,Zm00001eb115900
Sobic.005G210000,Zm00001eb115900
Sobic.005G209600,Zm00001eb115940
Sobic.005G208950,Zm00001eb115950
Sobic.005G209100,Zm00001eb115950
Sobic.005G209200,Zm00001eb115950
Sobic.005G209300,Zm00001eb115950
Sobic.005G209000,Zm00001eb115950
Sobic.002G071100,Zm00001eb116240
Sobic.002G070600,Zm00001eb116280
Sobic.002G070400,Zm00001eb116290
Sobic.002G069700,Zm00001eb116330
Sobic.002G069000,Zm00001eb116340
Sobic.002G068900,Zm00001eb116350
Sobic.002G068800,Zm00001eb116370
Sobic.002G068600,Zm00001eb116380
Sobic.002G068701,Zm00001eb116380
Sobic.002G068400,Zm00001eb116390
Sobic.002G067100,Zm00001eb116460
Sobic.002G067600,Zm00001eb116460
Sobic.002G065200,Zm00001eb116480
Sobic.002G065000,Zm00001eb116500
Sobic.002G063900,Zm00001eb116520
Sobic.002G063800,Zm00001eb116560
Sobic.002G061600,Zm00001eb116610
Sobic.002G061800,Zm00001eb116620
Sobic.002G062000,Zm00001eb116640
Sobic.002G058700,Zm00001eb116730
Sobic.002G057900,Zm00001eb116740
Sobic.002G058100,Zm00001eb116740
Sobic.002G056900,Zm00001eb116770
Sobic.002G057200,Zm00001eb116770
Sobic.002G056200,Zm00001eb116830
Sobic.002G055400,Zm00001eb116880
Sobic.002G054901,Zm00001eb116910
Sobic.002G055100,Zm00001eb116910
Sobic.002G054300,Zm00001eb116920
Sobic.002G054000,Zm00001eb116930
Sobic.002G053000,Zm00001eb116940
Sobic.002G052700,Zm00001eb116950
